"filename", "language", "TypeScript", "JSON", "MS SQL", "JSON with Comments", "TypeScript JSX", "CSS", "HTML", "comment", "blank", "total"
"/home/fadeyjo/Documents/ChatBox/src/server/routers/friendship-router.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 4, 28
"/home/fadeyjo/Documents/ChatBox/src/server/routers/message-router.ts", "TypeScript", 31, 0, 0, 0, 0, 0, 0, 0, 5, 36
"/home/fadeyjo/Documents/ChatBox/src/server/routers/post-router.ts", "TypeScript", 32, 0, 0, 0, 0, 0, 0, 0, 4, 36
"/home/fadeyjo/Documents/ChatBox/src/server/routers/postImage-router.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 0, 5, 26
"/home/fadeyjo/Documents/ChatBox/src/server/routers/profileImage-router.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 5, 25
"/home/fadeyjo/Documents/ChatBox/src/server/routers/reaction-router.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 4, 28
"/home/fadeyjo/Documents/ChatBox/src/server/routers/subscribersPageOwners-router.ts", "TypeScript", 32, 0, 0, 0, 0, 0, 0, 0, 4, 36
"/home/fadeyjo/Documents/ChatBox/src/server/routers/user-router.ts", "TypeScript", 67, 0, 0, 0, 0, 0, 0, 0, 4, 71
"/home/fadeyjo/Documents/ChatBox/src/server/services/activationCode-service.ts", "TypeScript", 57, 0, 0, 0, 0, 0, 0, 0, 7, 64
"/home/fadeyjo/Documents/ChatBox/src/server/services/chat-service.ts", "TypeScript", 69, 0, 0, 0, 0, 0, 0, 0, 8, 77
"/home/fadeyjo/Documents/ChatBox/src/server/services/comment-service.ts", "TypeScript", 71, 0, 0, 0, 0, 0, 0, 0, 8, 79
"/home/fadeyjo/Documents/ChatBox/src/server/services/dateTime-service.ts", "TypeScript", 50, 0, 0, 0, 0, 0, 0, 0, 13, 63
"/home/fadeyjo/Documents/ChatBox/src/server/services/friendship-service.ts", "TypeScript", 68, 0, 0, 0, 0, 0, 0, 0, 6, 74
"/home/fadeyjo/Documents/ChatBox/src/server/services/mail-service.ts", "TypeScript", 35, 0, 0, 0, 0, 0, 0, 0, 6, 41
"/home/fadeyjo/Documents/ChatBox/src/server/services/message-service.ts", "TypeScript", 90, 0, 0, 0, 0, 0, 0, 0, 10, 100
"/home/fadeyjo/Documents/ChatBox/src/server/services/post-service.ts", "TypeScript", 132, 0, 0, 0, 0, 0, 0, 0, 14, 146
"/home/fadeyjo/Documents/ChatBox/src/server/services/postImage-service.ts", "TypeScript", 46, 0, 0, 0, 0, 0, 0, 0, 4, 50
"/home/fadeyjo/Documents/ChatBox/src/server/services/profileImage-service.ts", "TypeScript", 53, 0, 0, 0, 0, 0, 0, 0, 7, 60
"/home/fadeyjo/Documents/ChatBox/src/server/services/reaction-service.ts", "TypeScript", 68, 0, 0, 0, 0, 0, 0, 0, 6, 74
"/home/fadeyjo/Documents/ChatBox/src/server/services/subscribersPageOwners-service.ts", "TypeScript", 99, 0, 0, 0, 0, 0, 0, 0, 7, 106
"/home/fadeyjo/Documents/ChatBox/src/server/services/tokens-service.ts", "TypeScript", 166, 0, 0, 0, 0, 0, 0, 0, 15, 181
"/home/fadeyjo/Documents/ChatBox/src/server/services/user-service.ts", "TypeScript", 101, 0, 0, 0, 0, 0, 0, 0, 10, 111
"/home/fadeyjo/Documents/ChatBox/src/server/tsconfig.json", "JSON with Comments", 0, 0, 0, 14, 0, 0, 0, 90, 9, 113
"Total", "-", 3433, 21607, 95, 39, 2844, 975, 14, 95, 847, 29949
